transaction_id,store_id,cashier_id,product_id,product_category,unit_price,quantity,transaction_time,customer_age,loyalty_member,payment_method,discount,total_amount
T100234,S40,C490,P615,Beverages,371.04,1,2024-08-30 02:59:35.653888,60,Yes,Credit Card,20.85,293.68
T100235,S37,C105,P143,Electronics,23.38,9,2023-12-31 20:38:08.942145,69,Yes,Mobile Wallet,15.06,178.73
T100236,S5,C476,P924,Personal Care,77.3,10,2024-04-02 18:17:28.903441,55,No,Debit Card,16.49,645.53
T100237,S5,C102,P991,Personal Care,431.58,1,2024-09-07 12:32:37.501605,55,Yes,Mobile Wallet,20.65,342.46
T100238,S31,C484,P90,Clothing,420.86,5,2024-06-18 01:59:36.869236,69,No,Cash,25.78,1561.81
T100239,S6,C265,P521,Beverages,107.34,9,2024-05-26 20:08:02.665369,71,No,Credit Card,27.5,700.39
T100240,S43,C77,P694,Beverages,59.63,4,2025-04-05 06:26:14.880066,70,No,Debit Card,12.71,208.2
T100241,S5,C64,P2,Beverages,330.85,10,2024-08-13 10:06:38.402088,17,No,Cash,21.11,2610.08
T100242,S9,C17,P734,Electronics,199.6,4,2023-11-03 06:50:20.452961,32,No,UPI,0.87,791.45
T100243,S15,C62,P118,Household,54.47,1,2025-04-11 15:02:39.821614,31,Yes,Credit Card,27.33,39.58
T100244,S42,C116,P341,Beverages,266.44,5,2025-01-28 23:19:47.638576,53,Yes,Credit Card,3.7,1282.91
T100245,S44,C421,P602,Household,142.11,6,2024-04-19 13:43:59.794954,48,No,Mobile Wallet,14.09,732.52
T100246,S5,C205,P781,Clothing,276.73,3,2024-02-14 07:52:03.779149,45,Yes,Credit Card,1.08,821.22
T100247,S10,C388,P893,Grocery,383.74,6,2024-04-14 02:50:05.500312,40,Yes,Cash,19.49,1853.69
T100248,S48,C150,P56,Clothing,78.0,7,2024-09-12 20:05:51.528950,37,No,UPI,17.79,448.87
T100249,S2,C54,P923,Grocery,406.55,2,2023-10-10 19:31:29.260736,48,Yes,UPI,14.09,698.53
T100250,S16,C12,P707,Snacks,178.37,5,2025-03-16 18:13:40.353427,33,No,Debit Card,19.46,718.3
T100251,S32,C336,P786,Electronics,432.92,8,2024-06-06 17:20:56.096846,72,Yes,Credit Card,16.81,2881.17
T100252,S17,C45,P644,Snacks,392.0,3,2024-01-05 06:44:39.421561,59,No,Credit Card,25.04,881.53
T100253,S44,C59,P282,Clothing,187.04,10,2024-03-05 08:01:11.156823,44,No,Credit Card,21.66,1465.27
T100254,S48,C62,P486,Snacks,226.54,1,2023-11-27 17:44:16.593665,20,No,Debit Card,26.47,166.57
T100255,S1,C284,P711,Grocery,319.88,10,2024-08-02 15:13:10.003389,55,No,UPI,6.6,2987.68
T100256,S50,C247,P330,Beverages,287.57,3,2024-04-22 21:19:29.761046,39,No,Cash,21.54,676.88
T100257,S18,C340,P515,Snacks,360.27,4,2024-02-23 17:45:45.700892,49,Yes,Debit Card,24.37,1089.89
T100258,S50,C111,P320,Clothing,383.42,9,2025-03-06 10:02:51.298173,30,No,UPI,27.33,2507.68
T100259,S50,C377,P514,Electronics,100.06,7,2024-10-07 21:30:18.973421,74,No,Cash,2.71,681.44
T100260,S45,C72,P174,Grocery,375.41,1,2025-07-18 21:39:01.854326,65,No,Credit Card,11.05,333.93
T100261,S50,C80,P517,Household,363.42,5,2025-03-06 18:07:53.997871,43,Yes,UPI,24.05,1380.09
T100262,S11,C475,P214,Household,365.38,2,2023-09-30 19:30:01.690814,17,Yes,UPI,21.47,573.87
T100263,S50,C320,P878,Grocery,267.74,10,2025-04-30 23:38:14.231749,19,No,Debit Card,13.93,2304.44
T100264,S5,C88,P226,Household,293.65,10,2025-06-07 07:16:00.912424,56,Yes,Credit Card,15.72,2474.88
T100265,S17,C490,P577,Snacks,413.04,3,2024-02-12 03:22:11.144869,23,No,UPI,11.04,1102.32
T100266,S39,C184,P592,Clothing,279.48,8,2025-04-27 22:10:34.832725,68,Yes,Mobile Wallet,25.34,1669.28
T100267,S2,C187,P215,Personal Care,242.08,7,2025-08-24 14:03:28.555295,39,No,Mobile Wallet,8.41,1552.05
T100268,S23,C488,P810,Beverages,406.94,8,2023-11-15 04:06:28.048364,33,No,Debit Card,5.78,3067.35
T100269,S8,C500,P87,Snacks,331.35,3,2024-07-05 10:21:13.142857,57,No,UPI,15.25,842.46
T100270,S29,C420,P157,Personal Care,243.89,9,2024-06-12 22:17:47.075813,39,No,Credit Card,26.88,1604.99
T100271,S29,C339,P842,Beverages,499.04,4,2023-10-17 18:15:16.530583,46,No,Mobile Wallet,8.73,1821.9
T100272,S4,C176,P717,Electronics,334.79,7,2023-10-07 07:05:32.710094,50,No,Cash,11.12,2082.93
T100273,S13,C57,P727,Electronics,406.74,8,2024-11-30 00:37:10.092352,54,Yes,Mobile Wallet,1.49,3205.44
T100274,S38,C133,P157,Household,156.57,6,2025-07-19 08:46:53.447237,66,Yes,UPI,23.58,717.9
T100275,S44,C276,P144,Snacks,192.34,7,2024-04-01 01:34:53.950457,41,Yes,Cash,25.45,1003.73
T100276,S16,C318,P872,Beverages,203.72,5,2024-08-20 08:16:40.970183,52,No,Credit Card,0.73,1011.16
T100277,S48,C114,P327,Snacks,453.56,1,2025-02-17 18:00:13.644238,52,No,Debit Card,17.28,375.18
T100278,S25,C49,P602,Beverages,25.09,9,2025-03-15 13:03:35.372210,17,No,UPI,24.16,171.25
T100279,S18,C315,P523,Beverages,163.41,5,2023-10-02 09:55:36.495906,70,Yes,Credit Card,13.62,705.77
T100280,S19,C388,P248,Personal Care,30.26,4,2025-04-16 04:54:06.328882,17,Yes,Cash,11.0,107.73
T100281,S38,C232,P13,Clothing,64.35,10,2024-01-18 13:30:23.222639,51,Yes,Mobile Wallet,0.07,643.05
T100282,S15,C46,P968,Grocery,479.14,9,2025-03-15 05:24:52.017251,34,No,Credit Card,14.55,3684.83
T100283,S41,C302,P729,Grocery,312.73,10,2024-10-23 19:39:46.760957,65,No,Debit Card,26.88,2286.68
T100284,S25,C498,P271,Electronics,155.22,1,2025-04-01 23:30:42.343668,62,Yes,Cash,10.55,138.84
T100285,S37,C264,P659,Clothing,417.05,5,2025-04-01 17:35:10.356819,38,Yes,UPI,27.83,1504.92
T100286,S21,C307,P796,Clothing,446.49,2,2024-08-24 05:43:39.881430,59,Yes,UPI,23.57,682.5
T100287,S10,C23,P777,Grocery,140.01,6,2025-04-03 12:36:09.740319,56,Yes,Credit Card,23.3,644.33
T100288,S31,C418,P600,Personal Care,46.07,4,2025-05-13 18:26:36.217968,32,No,Mobile Wallet,17.27,152.45
T100289,S31,C315,P14,Personal Care,154.95,4,2024-03-02 17:14:55.122838,63,No,Cash,8.93,564.45
T100290,S20,C432,P430,Beverages,28.64,3,2024-02-25 08:46:59.445457,40,Yes,Mobile Wallet,21.76,67.22
T100291,S7,C36,P49,Personal Care,322.12,5,2025-07-30 08:10:48.952550,60,No,Mobile Wallet,15.6,1359.35
T100292,S10,C323,P625,Grocery,456.99,5,2024-07-11 01:00:42.952795,48,Yes,UPI,14.97,1942.89
T100293,S49,C332,P973,Electronics,43.32,5,2025-07-30 15:27:39.146378,45,Yes,Mobile Wallet,6.5,202.52
T100294,S35,C147,P385,Beverages,16.14,4,2023-11-26 21:09:01.621825,37,No,Cash,1.86,63.36
T100295,S23,C136,P202,Clothing,323.4,4,2024-08-29 10:15:15.762616,49,Yes,UPI,22.23,1006.03
T100296,S47,C456,P150,Electronics,118.13,1,2025-06-05 09:12:41.171054,33,No,Cash,9.63,106.75
T100297,S13,C47,P927,Grocery,454.62,4,2023-09-18 01:43:34.194765,60,Yes,UPI,13.3,1576.62
T100298,S20,C307,P697,Electronics,329.51,3,2024-06-02 06:01:20.212953,46,No,UPI,0.28,985.76
T100299,S45,C452,P187,Electronics,233.48,7,2025-07-17 02:12:34.281553,59,No,Credit Card,8.38,1497.4
T100300,S2,C29,P956,Grocery,410.98,6,2025-08-18 16:34:26.664306,33,Yes,UPI,0.84,2445.17
T100301,S21,C85,P604,Beverages,149.28,6,2024-06-06 03:59:27.137258,67,Yes,UPI,14.74,763.66
T100302,S50,C331,P692,Snacks,362.65,7,2024-05-22 03:51:13.419425,69,Yes,Debit Card,20.44,2019.67
T100303,S37,C7,P145,Personal Care,140.65,8,2024-01-18 06:58:41.606145,73,No,Cash,1.0,1113.95
T100304,S25,C24,P24,Snacks,419.31,9,2025-05-12 08:21:50.131993,66,No,Credit Card,14.72,3218.29
T100305,S28,C320,P454,Grocery,497.61,2,2025-05-06 07:18:27.997662,36,Yes,Cash,5.21,943.37
T100306,S32,C180,P764,Personal Care,74.56,10,2025-04-22 23:03:14.018676,19,Yes,Debit Card,13.76,643.01
T100307,S34,C232,P646,Household,321.36,3,2025-02-14 13:38:32.901232,39,No,Debit Card,22.49,747.26
T100308,S29,C179,P918,Personal Care,55.2,8,2023-11-06 04:44:42.561426,38,No,Mobile Wallet,5.91,415.5
T100309,S26,C313,P685,Electronics,163.41,2,2024-06-14 12:06:40.044600,40,Yes,Debit Card,3.32,315.97
T100310,S8,C127,P820,Snacks,9.07,7,2024-03-18 01:31:46.251364,53,Yes,Credit Card,12.93,55.28
T100311,S16,C85,P297,Grocery,159.56,9,2024-03-01 16:40:49.314315,42,No,Credit Card,17.5,1184.73
T100312,S16,C284,P688,Electronics,25.04,9,2024-01-05 05:19:18.560052,66,Yes,Debit Card,13.49,194.96
T100313,S6,C388,P415,Beverages,485.92,3,2023-10-20 14:25:31.814813,42,No,Mobile Wallet,20.31,1161.69
T100314,S31,C392,P760,Grocery,361.0,8,2024-06-07 16:48:28.416053,66,Yes,Debit Card,26.81,2113.73
T100315,S19,C334,P445,Snacks,364.26,1,2024-07-31 13:55:27.910397,65,Yes,UPI,12.17,319.93
T100316,S19,C304,P140,Household,423.25,9,2025-04-03 10:03:01.703099,68,No,UPI,20.89,3013.5
T100317,S2,C192,P641,Household,71.44,8,2025-09-04 00:07:20.700880,45,Yes,Debit Card,20.26,455.73
T100318,S35,C80,P442,Personal Care,123.78,9,2024-01-03 19:36:39.169031,44,No,UPI,1.49,1097.42
T100319,S28,C63,P990,Snacks,109.47,8,2025-05-07 17:21:22.958921,21,No,Mobile Wallet,15.35,741.33
T100320,S21,C157,P681,Electronics,484.95,10,2024-06-02 07:54:04.474159,64,Yes,Credit Card,26.08,3584.75
T100321,S24,C9,P102,Grocery,427.06,9,2024-01-11 23:03:36.287639,18,Yes,Debit Card,13.6,3320.82
T100322,S33,C475,P780,Electronics,348.85,8,2025-05-14 12:54:19.879429,52,No,Cash,17.11,2313.29
T100323,S47,C85,P87,Clothing,497.61,4,2024-02-06 18:35:53.546453,30,Yes,UPI,14.17,1708.39
T100324,S7,C173,P783,Personal Care,136.91,6,2024-03-29 08:57:16.587556,39,Yes,Debit Card,13.42,711.22
T100325,S17,C41,P585,Electronics,330.2,3,2025-07-11 03:55:13.628598,30,Yes,Credit Card,17.19,820.32
T100326,S27,C492,P147,Grocery,463.02,9,2023-11-28 23:04:57.495802,34,No,Cash,28.44,2982.03
T100327,S17,C366,P702,Personal Care,17.79,10,2025-03-30 22:29:23.833124,68,Yes,Credit Card,3.98,170.82
T100328,S50,C276,P424,Personal Care,140.21,9,2025-02-23 13:29:08.229553,38,Yes,Cash,8.38,1156.14
T100329,S29,C52,P958,Electronics,162.57,2,2024-05-12 23:37:40.328715,54,No,Debit Card,9.17,295.32
T100330,S17,C76,P327,Clothing,114.74,6,2025-07-01 06:49:33.469186,41,Yes,UPI,12.87,599.84
T100331,S34,C439,P713,Personal Care,142.91,2,2024-05-18 11:47:36.953769,30,Yes,Credit Card,1.25,282.25
T100332,S27,C305,P905,Electronics,182.67,10,2024-10-21 19:10:10.295678,42,No,Debit Card,8.72,1667.41
T100333,S5,C322,P536,Personal Care,292.68,3,2023-12-20 15:55:52.616531,67,Yes,Mobile Wallet,24.79,660.37
T100334,S41,C164,P926,Personal Care,423.34,8,2024-03-11 11:05:17.818511,63,No,UPI,7.74,3124.59
T100335,S14,C372,P429,Electronics,450.46,6,2024-02-19 04:15:09.553502,24,Yes,UPI,8.04,2485.46
T100336,S8,C253,P312,Personal Care,209.29,5,2024-08-04 17:23:06.939000,62,No,Credit Card,12.36,917.11
T100337,S32,C439,P624,Personal Care,167.75,7,2025-01-26 06:51:16.879502,40,No,UPI,28.54,839.12
T100338,S39,C230,P911,Snacks,327.45,6,2025-06-22 01:29:33.342519,22,Yes,UPI,1.83,1928.75
T100339,S27,C160,P139,Personal Care,126.02,8,2025-04-17 03:39:36.663663,66,No,Cash,10.15,905.83
T100340,S6,C106,P454,Beverages,360.08,5,2024-11-22 23:06:51.818072,29,Yes,Credit Card,6.89,1676.35
T100341,S41,C368,P424,Clothing,362.1,5,2023-09-19 06:37:00.227707,72,Yes,Debit Card,16.54,1511.04
T100342,S7,C98,P768,Electronics,439.47,1,2024-06-14 18:31:14.021029,48,No,Debit Card,15.02,373.46
T100343,S34,C370,P361,Snacks,14.69,4,2024-08-08 11:48:49.758841,35,Yes,Cash,16.0,49.36
T100344,S46,C360,P911,Snacks,489.13,8,2024-07-10 22:34:47.230335,32,No,Debit Card,11.2,3474.78
T100345,S41,C298,P672,Electronics,70.94,10,2025-01-28 10:29:28.371073,51,No,UPI,13.78,611.64
T100346,S48,C163,P54,Electronics,74.5,1,2025-08-10 23:34:14.292310,29,Yes,Cash,22.79,57.52
T100347,S21,C384,P744,Personal Care,278.23,3,2025-09-02 13:37:22.543956,29,No,Debit Card,22.95,643.13
T100348,S2,C303,P384,Electronics,491.34,2,2025-04-04 20:05:52.439868,74,No,UPI,19.89,787.22
T100349,S10,C10,P421,Electronics,42.33,6,2024-08-17 09:13:15.910763,60,No,Debit Card,12.7,221.72
T100350,S15,C414,P761,Grocery,275.0,7,2024-12-13 18:17:28.631530,54,No,Debit Card,13.94,1656.65
T100351,S36,C257,P30,Clothing,91.02,9,2023-09-18 02:18:29.129245,29,Yes,Cash,25.1,613.57
T100352,S9,C82,P362,Grocery,472.12,5,2024-02-19 13:40:32.818597,65,Yes,Cash,7.65,2180.01
T100353,S33,C177,P165,Electronics,87.71,9,2024-06-28 12:22:14.501835,70,Yes,Mobile Wallet,17.52,651.09
T100354,S25,C180,P514,Personal Care,159.18,1,2023-10-06 04:45:13.194434,28,Yes,UPI,4.16,152.56
T100355,S37,C213,P197,Beverages,54.63,2,2025-02-14 05:26:35.456104,49,Yes,Debit Card,12.94,95.12
T100356,S49,C195,P110,Grocery,251.2,8,2024-07-29 06:10:26.526034,68,No,Mobile Wallet,14.62,1715.8
T100357,S36,C71,P209,Clothing,311.96,8,2025-08-31 23:25:53.235445,16,Yes,Credit Card,6.61,2330.72
T100358,S21,C263,P442,Electronics,119.84,6,2025-07-30 15:08:00.537834,29,No,Credit Card,21.09,567.39
T100359,S42,C30,P196,Beverages,34.74,9,2024-04-28 05:12:52.145859,71,No,Credit Card,19.01,253.22
T100360,S9,C281,P877,Electronics,38.89,4,2024-10-16 22:47:02.353758,74,Yes,Debit Card,17.65,128.1
T100361,S41,C222,P441,Personal Care,194.02,3,2023-12-31 16:10:43.920243,63,No,Mobile Wallet,23.52,445.16
T100362,S11,C178,P402,Snacks,418.33,4,2024-06-13 23:36:21.666707,75,Yes,Credit Card,0.97,1657.09
T100363,S13,C155,P840,Household,20.55,6,2024-09-21 08:27:54.322837,61,Yes,Cash,6.96,114.72
T100364,S31,C5,P331,Grocery,124.8,1,2024-07-16 09:10:02.545771,19,No,Mobile Wallet,29.81,87.6
T100365,S2,C323,P967,Personal Care,243.79,5,2023-10-02 14:25:44.866282,65,No,Credit Card,28.42,872.52
T100366,S34,C414,P392,Household,76.0,7,2024-03-13 01:10:28.407942,55,No,Credit Card,20.89,420.87
T100367,S17,C168,P117,Electronics,142.45,8,2024-05-04 01:34:03.461833,28,No,Debit Card,24.0,866.1
T100368,S42,C477,P197,Grocery,154.59,5,2025-01-30 01:40:37.147987,73,Yes,Debit Card,2.65,752.47
T100369,S37,C286,P678,Beverages,252.37,4,2024-06-22 06:51:59.372070,51,Yes,Cash,17.42,833.63
T100370,S26,C7,P572,Household,356.7,5,2024-02-28 06:15:09.829523,57,No,Mobile Wallet,8.25,1636.36
T100371,S15,C144,P496,Snacks,219.83,4,2023-11-17 17:20:19.670358,49,Yes,Mobile Wallet,20.65,697.74
T100372,S5,C31,P82,Household,390.57,2,2025-03-20 15:21:25.317638,45,No,Mobile Wallet,9.93,703.57
T100373,S37,C348,P548,Snacks,357.62,5,2024-06-24 12:45:22.772366,39,Yes,Credit Card,28.67,1275.45
T100374,S50,C364,P784,Clothing,49.32,6,2024-03-26 15:29:23.909050,39,No,UPI,19.22,239.04
T100375,S41,C53,P567,Personal Care,411.66,6,2023-12-09 09:11:09.831472,40,No,UPI,16.38,2065.38
T100376,S24,C258,P144,Personal Care,104.1,8,2024-11-25 22:31:14.881092,75,No,Mobile Wallet,14.44,712.54
T100377,S14,C231,P446,Snacks,324.97,6,2024-09-03 14:53:24.825356,22,Yes,Credit Card,12.3,1709.99
T100378,S29,C407,P182,Clothing,251.61,3,2023-12-04 06:20:29.914883,20,Yes,Credit Card,3.3,729.92
T100379,S49,C29,P641,Beverages,62.04,8,2024-11-02 18:53:54.489087,54,Yes,Debit Card,7.71,458.05
T100380,S48,C294,P86,Beverages,302.7,4,2025-08-12 22:46:34.014489,52,Yes,Credit Card,23.19,930.02
T100381,S24,C54,P330,Clothing,447.28,9,2023-11-23 10:11:40.287678,44,No,UPI,29.73,2828.73
T100382,S13,C316,P700,Electronics,493.14,3,2025-09-11 15:20:51.591774,28,Yes,UPI,9.4,1340.35
T100383,S48,C265,P876,Snacks,443.93,9,2023-09-19 17:48:28.957815,74,Yes,Cash,14.94,3398.46
T100384,S40,C271,P958,Household,93.27,2,2024-10-12 06:55:12.192939,74,No,Mobile Wallet,2.08,182.66
T100385,S19,C27,P227,Household,276.31,9,2023-11-25 14:36:58.491728,38,Yes,Cash,22.55,1926.02
T100386,S49,C477,P246,Household,429.15,3,2024-05-20 05:28:01.063161,43,No,Credit Card,16.19,1079.01
T100387,S49,C498,P561,Clothing,152.01,10,2024-10-16 08:57:00.565902,50,Yes,UPI,5.16,1441.66
T100388,S31,C49,P567,Snacks,336.49,5,2025-01-27 11:19:52.861880,28,No,Credit Card,10.22,1510.5
T100389,S45,C319,P755,Beverages,213.36,8,2025-05-15 08:39:01.820728,50,No,Cash,3.67,1644.24
T100390,S36,C258,P887,Snacks,370.24,6,2024-11-13 11:09:11.242664,47,No,UPI,21.32,1747.83
T100391,S12,C404,P248,Electronics,302.03,5,2025-07-08 12:01:29.861275,58,No,Cash,11.22,1340.71
T100392,S7,C21,P214,Beverages,440.4,5,2024-11-26 05:31:45.486894,66,Yes,Mobile Wallet,1.75,2163.47
T100393,S15,C401,P300,Personal Care,221.24,10,2025-05-22 11:27:55.605047,58,No,Mobile Wallet,23.28,1697.35
T100394,S1,C118,P907,Household,398.63,5,2024-05-11 10:39:59.511512,64,No,Debit Card,4.66,1900.27
T100395,S4,C167,P244,Beverages,379.43,7,2024-11-27 03:53:09.686706,50,Yes,Credit Card,7.4,2459.47
T100396,S24,C374,P511,Snacks,152.56,3,2023-10-18 14:45:00.029766,25,Yes,Debit Card,7.85,421.75
T100397,S34,C24,P793,Household,229.96,2,2025-07-03 07:42:06.407615,18,No,Cash,29.19,325.67
T100398,S38,C66,P186,Personal Care,425.77,2,2025-03-15 04:31:38.374588,60,Yes,Cash,0.48,847.45
T100399,S15,C461,P973,Electronics,165.94,2,2025-01-18 22:27:46.197354,56,Yes,Cash,29.37,234.41
T100400,S42,C107,P610,Personal Care,296.84,2,2024-09-26 06:35:34.190577,42,No,Cash,27.41,430.95
T100401,S4,C265,P98,Personal Care,195.22,5,2024-11-26 13:53:30.280368,26,Yes,Mobile Wallet,29.12,691.86
T100402,S41,C214,P377,Grocery,282.49,9,2025-08-01 23:29:27.038376,75,Yes,Mobile Wallet,4.28,2433.59
T100403,S12,C256,P888,Personal Care,302.88,4,2024-06-29 17:43:49.375146,46,Yes,UPI,11.36,1073.89
T100404,S36,C221,P77,Grocery,211.27,7,2024-01-10 01:13:11.036479,73,Yes,Mobile Wallet,24.24,1120.41
T100405,S19,C73,P794,Clothing,319.6,5,2024-01-10 02:15:12.575642,64,No,Credit Card,3.33,1544.79
T100406,S6,C212,P368,Electronics,42.8,2,2024-07-24 19:42:28.025723,51,No,Mobile Wallet,24.57,64.57
T100407,S14,C397,P653,Household,186.96,8,2023-10-18 20:06:14.247181,31,No,Cash,28.8,1064.92
T100408,S11,C131,P39,Clothing,245.6,9,2025-01-19 02:27:14.080848,47,No,Credit Card,26.52,1624.2
T100409,S39,C350,P718,Snacks,141.36,7,2024-03-18 09:16:43.260029,74,No,Credit Card,1.25,977.15
T100410,S9,C178,P817,Household,254.44,3,2025-05-09 01:40:15.476112,63,No,Mobile Wallet,15.69,643.56
T100411,S46,C377,P521,Snacks,46.05,5,2023-12-23 18:06:47.235097,44,No,Mobile Wallet,23.72,175.63
T100412,S45,C27,P863,Grocery,9.33,7,2024-12-13 09:14:37.871629,63,Yes,Cash,8.07,60.04
T100413,S8,C308,P40,Household,52.25,9,2024-10-04 22:38:06.852609,33,Yes,Debit Card,0.08,469.87
T100414,S49,C343,P867,Snacks,225.83,6,2025-07-23 07:37:19.893239,36,No,Credit Card,14.4,1159.86
T100415,S46,C116,P357,Grocery,182.44,10,2024-05-15 10:35:52.633871,41,No,Mobile Wallet,27.57,1321.41
T100416,S18,C363,P117,Snacks,373.09,6,2024-07-21 19:13:12.856009,34,No,Cash,7.93,2061.02
T100417,S36,C345,P431,Clothing,139.42,1,2023-12-21 04:16:43.866835,38,No,Cash,2.88,135.4
T100418,S30,C13,P443,Personal Care,335.86,8,2024-06-14 09:46:03.043743,31,Yes,UPI,29.62,1891.03
T100419,S16,C193,P970,Snacks,458.51,10,2025-02-23 11:38:09.714610,65,Yes,Cash,27.05,3344.83
T100420,S31,C362,P911,Household,200.74,9,2024-06-07 05:36:47.251353,37,No,Mobile Wallet,16.19,1514.16
T100421,S43,C123,P644,Snacks,4.72,8,2024-05-12 11:30:35.722118,47,No,Mobile Wallet,9.0,34.36
T100422,S34,C274,P14,Electronics,294.6,5,2024-07-26 00:08:50.889750,48,Yes,Mobile Wallet,3.12,1427.04
T100423,S34,C456,P395,Beverages,436.15,4,2025-03-18 14:33:45.899613,40,No,Mobile Wallet,16.63,1454.47
T100424,S3,C498,P884,Electronics,15.78,2,2024-04-07 14:16:57.391067,46,Yes,Credit Card,29.2,22.34
T100425,S22,C284,P832,Electronics,341.12,9,2023-11-05 06:36:01.818599,16,No,Debit Card,11.01,2732.06
T100426,S37,C327,P504,Snacks,158.07,5,2024-05-30 09:22:18.584009,48,Yes,Mobile Wallet,24.82,594.19
T100427,S20,C290,P945,Beverages,41.52,3,2023-11-16 23:45:04.086969,40,No,Cash,19.32,100.5
T100428,S31,C288,P337,Household,231.7,8,2024-03-22 21:59:57.284577,73,Yes,Debit Card,0.87,1837.47
T100429,S32,C88,P629,Personal Care,347.22,8,2024-09-30 04:24:47.592750,23,No,UPI,15.76,2339.99
T100430,S2,C67,P682,Household,175.42,8,2025-07-21 21:59:28.982621,45,Yes,Credit Card,8.32,1286.6
T100431,S13,C260,P13,Snacks,426.56,7,2024-01-12 22:06:58.460416,71,No,Mobile Wallet,28.04,2148.67
T100432,S3,C154,P736,Electronics,347.17,5,2024-04-09 04:26:29.987191,21,Yes,Cash,1.36,1712.24
T100433,S49,C318,P235,Grocery,238.89,3,2024-07-28 08:44:30.715091,19,Yes,Cash,1.77,703.98
T100434,S2,C455,P497,Beverages,109.87,5,2025-06-22 00:55:12.635599,64,Yes,Cash,4.71,523.48
T100435,S31,C185,P305,Household,408.15,10,2025-02-04 17:37:49.790026,53,No,Mobile Wallet,11.62,3607.23
T100436,S19,C155,P707,Household,488.36,2,2024-07-02 21:31:20.043957,73,Yes,Debit Card,7.3,905.42
T100437,S45,C325,P134,Clothing,372.95,9,2023-09-13 15:55:58.421168,47,No,UPI,19.23,2711.09
T100438,S17,C484,P78,Personal Care,81.16,2,2024-05-25 21:31:21.594010,28,Yes,Mobile Wallet,4.65,154.77
T100439,S23,C414,P690,Electronics,317.1,8,2024-09-02 07:55:56.808971,47,Yes,Mobile Wallet,2.68,2468.81
T100440,S28,C178,P423,Grocery,298.95,4,2025-07-10 16:54:43.149029,63,Yes,Cash,27.98,861.22
T100441,S13,C401,P32,Household,179.78,10,2024-11-27 18:17:46.015284,41,Yes,Debit Card,7.09,1670.34
T100442,S35,C252,P522,Clothing,359.77,2,2024-02-05 14:09:26.838830,21,Yes,Cash,14.47,615.42
T100443,S32,C139,P881,Beverages,445.08,3,2023-12-23 16:51:06.516091,22,No,UPI,18.87,1083.28
T100444,S36,C181,P767,Personal Care,184.28,9,2025-06-12 03:28:38.201435,65,No,Cash,7.67,1531.31
T100445,S10,C143,P11,Snacks,260.73,6,2024-07-28 15:53:49.299513,26,Yes,Mobile Wallet,11.72,1381.03
T100446,S26,C85,P594,Household,128.5,5,2025-07-30 20:29:16.717936,43,Yes,Mobile Wallet,21.03,507.38
T100447,S11,C196,P585,Electronics,420.15,7,2023-12-13 12:13:37.886485,50,Yes,UPI,3.06,2851.05
T100448,S39,C72,P116,Household,108.89,5,2025-05-09 08:40:56.287774,46,No,Mobile Wallet,6.99,506.39
T100449,S36,C9,P911,Personal Care,332.51,1,2023-11-14 04:14:09.554719,48,Yes,Mobile Wallet,5.1,315.55
T100450,S10,C18,P984,Beverages,248.17,10,2024-12-23 06:48:41.868010,55,Yes,Credit Card,0.2,2476.74
T100451,S41,C394,P100,Personal Care,10.44,6,2024-11-05 11:34:00.456152,21,Yes,Debit Card,29.81,43.97
T100452,S15,C275,P797,Clothing,98.92,4,2024-08-14 21:45:29.826319,53,No,Mobile Wallet,14.53,338.19
T100453,S18,C367,P794,Personal Care,338.69,9,2025-08-20 08:13:52.923844,29,Yes,Cash,9.95,2744.91
T100454,S41,C179,P816,Personal Care,482.99,4,2024-01-08 20:52:20.820223,20,Yes,Mobile Wallet,16.91,1605.27
T100455,S19,C358,P384,Grocery,58.12,4,2025-01-09 18:52:43.494890,22,No,Credit Card,25.55,173.08
T100456,S47,C164,P922,Electronics,255.59,9,2024-11-19 15:52:09.638224,19,No,Debit Card,13.79,1983.1
T100457,S25,C442,P879,Personal Care,56.79,4,2025-06-25 10:42:11.118079,26,Yes,Credit Card,1.12,224.62
T100458,S8,C77,P358,Snacks,394.74,10,2024-06-18 02:54:44.836046,23,Yes,UPI,9.49,3572.79
T100459,S2,C426,P172,Snacks,404.51,3,2025-09-02 21:23:05.988571,55,Yes,UPI,22.42,941.46
T100460,S44,C133,P369,Electronics,73.29,10,2024-01-15 00:11:01.953007,23,No,Mobile Wallet,23.18,563.01
T100461,S45,C67,P163,Snacks,301.57,6,2025-06-06 04:49:42.040741,42,No,UPI,9.35,1640.24
T100462,S48,C308,P89,Clothing,304.35,9,2025-01-23 17:22:01.405978,58,Yes,Credit Card,3.76,2636.16
T100463,S26,C382,P811,Clothing,431.86,6,2024-05-04 01:24:51.270554,20,No,UPI,25.97,1918.24
T100464,S7,C420,P202,Grocery,58.4,8,2025-04-01 03:07:20.129538,71,No,Credit Card,23.95,355.31
T100465,S24,C288,P292,Clothing,95.75,2,2023-10-30 14:06:14.808786,41,No,Mobile Wallet,13.01,166.59
T100466,S17,C335,P671,Household,499.36,3,2025-04-17 13:47:02.737188,61,No,Debit Card,20.74,1187.38
T100467,S17,C2,P173,Snacks,110.01,10,2024-01-31 07:02:12.984795,68,Yes,Mobile Wallet,15.69,927.49
